student_id,last_name,first_name,city,state,country,program,graduation term,graduation year,phone_no_cell,phone_no_land,skill_1,skill_2,work_city,work_country,job_type,industry
rb5703,Blackleech,Rodrick,Portland,Oregon,United States,Negotiation and Conflict Resolution,Spring,2019,821-767-1452,789-312-4779,Lead Qualification,,Whippany - NJ,United States (USA),Research,Environment & Weather
tl1333,Lusher,Tisha,Toledo,Ohio,United States,Human Capital Management,Summer,2018,125-304-7857,,Active Listening,,Irving - TX,United States (USA),Graduate School,Media
mt8122,Toohey,Merrie,Gary,Indiana,United States,Narrative Medicine,Fall,2017,391-488-3183,,Creativity,,Irvine - CA,United States (USA),Job,Insurance
ad3150,Dionisi,Avram,Orlando,Florida,United States,Sustainability Management,Spring,2017,904-886-7991,338-668-9681,Cashier Skills,,Puerto Real - PR,United States (USA),Still Seeking Internship,Governance
cd3072,Demare,Clarey,Madison,Wisconsin,United States,Actuarial Science,Fall,2017,924-782-9338,,Customer Service,,Denver - CO,United States (USA),Summer classes,Transportation
aw4113,Wethered,Alick,Reno,Nevada,United States,Actuarial Science,Fall,2020,505-313-3589,,Negotiation,,Herndon - VA,United States (USA),Still Seeking Internship,Housing/Real Estate
ac2336,Craig,Austina,Denton,Texas,United States,Sustainability Science,Fall,2021,566-445-0941,,Referral Marketing,,Bronx - NY,United States (USA),Still Seeking Internship,Media
ub7676,Byne,Ursulina,Irving,Texas,United States,Wealth Management,Fall,2016,244-847-2664,139-613-1984,POS Skills,,Dubai - United Arab Emirates,United Arab Emirates,Still Seeking Education,Energy
as6736,Shea,Athena,Des Moines,Iowa,United States,Nonprofit Management,Summer,2020,722-956-0108,771-846-2395,Teamwork ,,Danvers - MA,United States (USA),Not seeking an internship,Housing/Real Estate
mr9226,Romanski,Mavis,El Paso,Texas,United States,Actuarial Science,Summer,2019,680-619-8551,,Teamwork ,,Saint Petersburg - FL,United States (USA),Summer classes,Geospatial/Mapping
mf4974,Farland,Monika,Houston,Texas,United States,Narrative Medicine,Spring,2020,285-614-1107,556-799-8049,Scheduling,,Bloomfield - NY,United States (USA),Postponing job search,Housing/Real Estate
gb8819,Best,Gennifer,Schenectady,New York,United States,Strategic Communication,Summer,2019,583-663-8199,685-651-4983,Empathy,,Bangkok - Thailand,Thailand,Internship,Environment & Weather
al1945,Lancett,Albertine,Los Angeles,California,United States,Sustainability Science,Summer,2022,461-964-7125,964-883-9124,Accounting,,Santiago - Chile,Chile,Graduate School,Lifestyle & Consumer
cb2689,Bockin,Cary,Saint Paul,Minnesota,United States,Construction Administration,Spring,2018,902-792-7705,,Active Listening,,Shanghai - China Mainland,China Mainland,Still Seeking Internship,Media
jb2306,Brunelli,Janina,Austin,Texas,United States,Sustainability Management,Spring,2020,642-846-2111,510-822-8246,QuickBooks,,Herndon - VA,United States (USA),Not seeking an internship,Housing/Real Estate
ns6537,Southcombe,Nancey,Pittsburgh,Pennsylvania,United States,Strategic Communication,Spring,2016,998-659-5179,,QuickBooks,,Irving - TX,United States (USA),Still Seeking Education,Energy
wr1832,Ramsell,Wynne,Boulder,Colorado,United States,Enterprise Risk Management,Spring,2016,725-784-8623,798-727-2976,Critical Thinking,,Brooklyn - NY,United States (USA),Not seeking an internship,Scientific Research
hb5603,Blaver,Hubert,New Haven,Connecticut,United States,Sustainability Management,Fall,2022,939-942-4852,,Office Equipment,,Ulaanbaatar - Mongolia,Mongolia,Still Seeking Internship,Business & Legal Services
yt2688,Tilby,Yetta,Tampa,Florida,United States,Negotiation and Conflict Resolution,Summer,2016,519-794-9093,698-774-9259,Data Entry,,Richardson - TX,United States (USA),Service Organization,Lifestyle & Consumer
gt6760,Tinklin,Garner,Cleveland,Ohio,United States,Technology Management,Fall,2021,561-724-4011,363-627-8937,Adaptability,,Houston - TX,United States (USA),Not seeking an internship,Research & Consulting
ac9121,Cutford,Annabell,Las Vegas,Nevada,United States,Sustainability Science,Summer,2022,194-737-4491,,Shipping,,Saint Petersburg - FL,United States (USA),Own Venture,Energy
gl4274,Leebeter,Gilberte,Carson City,Nevada,United States,Nonprofit Management,Fall,2020,250-492-8948,,Creativity,,Hong Kong - Hong Kong S.A.R.,Hong Kong S.A.R.,Research,Environment & Weather
ld6139,Duckham,Lolita,Bronx,New York,United States,Sustainability Science,Summer,2022,990-437-9702,765-450-9827,Problem Solving,,Beijing - China,China Mainland,Research,Business & Legal Services
fb6421,Blessed,Farley,Scottsdale,Arizona,United States,Enterprise Risk Management,Summer,2016,985-581-9869,,Salesforce,,Wilmington - DE,United States (USA),Still Seeking Employment,Environment & Weather
pm5617,McMeekan,Padriac,Miami,Florida,United States,Nonprofit Management,Fall,2019,516-648-9232,,Creativity,,shanghai  - China,China Mainland,Own Venture,Data/Technology
td3781,Dan,Tori,Huntington,West Virginia,United States,Enterprise Risk Management,Spring,2020,789-815-7879,,Data Entry,,Santa Monica - CA,United States (USA),Own Venture,Geospatial/Mapping
hf4514,Fassbender,Howard,Seattle,Washington,United States,Negotiation and Conflict Resolution,Fall,2016,746-326-3980,,Empathy,,Jakarta - Indonesia,Indonesia,Other Intentions,Scientific Research
or6597,Ruspine,Ode,New Bedford,Massachusetts,United States,Sustainability Management,Fall,2018,810-131-8410,,Product Knowledge,,Hoboken - NJ,United States (USA),Own Venture,Finance & Investment
ga7908,Avesque,Galvan,Colorado Springs,Colorado,United States,Wealth Management,Summer,2017,200-788-7664,312-962-1525,Product Knowledge,,Minneapolis - MN,United States (USA),Military Service,Media
wm6121,McRonald,Willi,Erie,Pennsylvania,United States,Construction Administration,Fall,2019,876-369-6049,965-513-4486,POS Skills,,shanghai  - China,China Mainland,Military Service,Energy
cm9937,Moxted,Cherey,Des Moines,Iowa,United States,Insurance Management,Summer,2022,291-815-7609,,POS Skills,,Austin - TX,United States (USA),Postponing job search,Healthcare
rs8893,Spurriar,Reed,Durham,North Carolina,United States,Enterprise Risk Management,Spring,2022,931-495-3354,896-184-3037,Lead Qualification,,Tulsa - OK,United States (USA),Service Organization,Scientific Research
dm3113,Morch,Demetre,Minneapolis,Minnesota,United States,Strategic Communication,Fall,2019,203-568-7392,194-526-8273,Calendar Management,,Washington - DC,United States (USA),Research,Media
kb1676,Bolton,Keven,New Haven,Connecticut,United States,Applied Analytics,Spring,2017,869-186-5949,386-964-3123,Lead Qualification,A/B Testing,Arlington - VA,United States (USA),Still Seeking Internship,Insurance
pg1451,Guerreau,Perren,Flushing,New York,United States,Insurance Management,Spring,2017,579-516-5913,,Teamwork ,,Shanghai - China,China Mainland,Summer classes,Finance & Investment
hm4038,McKinstry,Hewett,Decatur,Georgia,United States,Enterprise Risk Management,Fall,2019,432-532-5649,,Public Speaking,,Chapel Hill - NC,United States (USA),Job,Scientific Research
dj2409,Jeanel,Denys,Pinellas Park,Florida,United States,Enterprise Risk Management,Spring,2017,250-945-3816,778-933-3750,Conflict Resolution,,Minneapolis - MN,United States (USA),Internship,Data/Technology
km7497,Mosedall,Kendell,Bellevue,Washington,United States,Insurance Management,Fall,2017,225-489-7566,,Presentation,,Bangkok - Thailand,Thailand,Summer classes,Data/Technology
cr8311,Roddell,Cristian,Cincinnati,Ohio,United States,Applied Analytics,Fall,2018,778-204-1763,904-144-0948,Referral Marketing,Security,Philadelphia - PA,United States (USA),Military Service,Insurance
gs2722,Starling,Gipsy,Minneapolis,Minnesota,United States,Wealth Management,Fall,2022,246-502-7752,,Collaboration,,Milan - Italy,Italy,Internship,Research & Consulting
or6597,Ruspine,Ode,New Bedford,Massachusetts,United States,Sustainability Management,Fall,2018,810-131-8410,,Product Knowledge,,Albuquerque - NM,United States (USA),Service Organization,Geospatial/Mapping
mw9706,Walisiak,Merissa,Port Saint Lucie,Florida,United States,Nonprofit Management,Summer,2021,681-790-7056,,Lead Qualification,,Old Westbury - NY,United States (USA),Not seeking an internship,Media
gh2002,Heustace,Gabriell,Alexandria,Louisiana,United States,Nonprofit Management,Spring,2022,321-685-3015,309-237-2787,Conflict Resolution,,Houston - TX,United States (USA),Graduate School,Housing/Real Estate
mb4567,Batstone,Maurita,Philadelphia,Pennsylvania,United States,Sustainability Management,Fall,2016,495-495-7726,,Presentation,,Pearl River - NY,United States (USA),Fellowship,Education
lc4648,Culbard,Lorry,Alexandria,Louisiana,United States,Strategic Communication,Summer,2022,798-740-7654,,Calendar Management,,Sao Paulo - Brazil,Brazil,Postponing job search,Education
gb3877,Bettles,Gretta,New Hyde Park,New York,United States,Sustainability Management,Summer,2017,716-974-3628,644-504-5717,Referral Marketing,,Wilmington - DE,United States (USA),Job,Media
lg8546,Gheorghie,Livy,New York City,New York,United States,Wealth Management,Fall,2017,188-201-2210,619-944-6837,Organization,,Ewing - NJ,United States (USA),Postponing job search,Energy
td6442,Duinbleton,Theodore,Roanoke,Virginia,United States,Applied Analytics,Spring,2021,567-886-6814,,Shipping,SQL,Santiago - Chile,Chile,Research,Insurance
dr3155,Rudledge,Darelle,New York City,New York,United States,Sports Management,Summer,2017,710-966-6483,,Negotiation,,Philadelphia - PA,United States (USA),Military Service,Business & Legal Services
sl7343,Laslett,Sybille,Philadelphia,Pennsylvania,United States,Bioethics,Spring,2016,177-943-2991,416-152-7424,Customer Service,,Franklin Lakes - NJ,United States (USA),Research,Aerospace and Defense
tg3809,Gibbard,Timothea,Philadelphia,Pennsylvania,United States,Information Knowledge Strategy,Spring,2019,995-922-6737,565-984-1006,Empathy,,Plano - TX,United States (USA),Internship,Scientific Research
ds5727,Sawbridge,Dell,Sioux Falls,South Dakota,United States,Narrative Medicine,Fall,2021,561-947-8835,110-610-9877,Salesforce,,Durham - NC,United States (USA),Not seeking an internship,Research & Consulting
sl7343,Laslett,Sybille,Philadelphia,Pennsylvania,United States,Bioethics,Spring,2016,177-943-2991,416-152-7424,Customer Service,,Philadelphia - PA,United States (USA),Postponing job search,Data/Technology
ef5822,Foskett,Estel,Spring,Texas,United States,Bioethics,Summer,2022,947-449-3464,,Adaptability,,West New York - NJ,United States (USA),Postponing job search,Food & Agriculture
ht2225,Teliga,Hali,Orlando,Florida,United States,Narrative Medicine,Spring,2017,915-915-0482,,Office Equipment,,,,Not seeking an internship,Lifestyle & Consumer
eg7248,Giovannacc@i,Eli,Scranton,Pennsylvania,United States,Human Capital Management,Summer,2020,634-524-2155,,Communication,,Dubai - United Arab Emirates,United Arab Emirates,Still Seeking Internship,Business & Legal Services
rh2789,Haydn,Ruthy,Charleston,West Virginia,United States,Strategic Communication,Summer,2020,804-991-2007,,Collaboration,,Denver - CO,United States (USA),Internship,Business & Legal Services
kl8101,Lattimer,Kathryn,Detroit,Michigan,United States,Bioethics,Spring,2020,979-630-0292,713-761-1482,Calendar Management,,London - United Kingdom,United Kingdom,Other Intentions,Business & Legal Services
kg4100,Goodbairn,Kim,Philadelphia,Pennsylvania,United States,Information Knowledge Strategy,Spring,2018,948-537-5784,179-785-5818,Lead Prospecting ,,Shanghai - China Mainland,China Mainland,Still Seeking Internship,Healthcare
dm4770,Miles,Dael,Torrance,California,United States,Strategic Communication,Fall,2020,705-172-4979,,Collaboration,,Reston - VA,United States (USA),Graduate School,Lifestyle & Consumer
bl1780,Linnemann,Bobine,Valdosta,Georgia,United States,Construction Administration,Summer,2020,131-244-2465,,Problem Solving,,San Francisco - CA,United States (USA),Other Intentions,Aerospace and Defense
dc4254,Caldecott,Dru,Waterbury,Connecticut,United States,Strategic Communication,Spring,2018,476-157-1679,,Creativity,,Hong Kong - Hong Kong S.A.R.,Hong Kong S.A.R.,Still Seeking Employment,Business & Legal Services
mb4567,Batstone,Maurita,Philadelphia,Pennsylvania,United States,Sustainability Management,Fall,2016,495-495-7726,,Presentation,,Bangkok - Thailand,Thailand,Other Intentions,Governance
pv1617,Vince,Pepito,Chicago,Illinois,United States,Insurance Management,Summer,2018,869-208-8678,,Billing,,Liaocheng - China,China Mainland,Graduate School,Environment & Weather
hm4225,McDermid,Hogan,Los Angeles,California,United States,Actuarial Science,Summer,2016,885-952-7806,328-459-5459,Customer Service,,Farmingdale - NY,United States (USA),Service Organization,Education
ar5324,Rae,Abby,New York City,New York,United States,Nonprofit Management,Summer,2020,886-314-8580,100-975-9210,Negotiation,,Princeton - NJ,United States (USA),Still Seeking Education,Food & Agriculture
sb3699,Banville,Sheree,Buffalo,New York,United States,Strategic Communication,Spring,2019,501-464-7224,237-868-5025,Critical Thinking,,Xinyi (guangdong) - China,China Mainland,Graduate School,Food & Agriculture
da8685,Asch,Donelle,Sioux Falls,South Dakota,United States,Technology Management,Spring,2018,859-733-6464,,Customer Service,,Irvine - CA,United States (USA),Not seeking an internship,Geospatial/Mapping
gf2397,Foresight,Gaspar,Boston,Massachusetts,United States,Strategic Communication,Fall,2021,578-472-8202,,Product Knowledge,,Stamford - CT,United States (USA),Still Seeking Internship,Aerospace and Defense
dg1539,Gaskal,Dylan,Louisville,Kentucky,United States,Actuarial Science,Fall,2018,716-234-4020,,Decision Making,,Kansas City - KS,United States (USA),Own Venture,Data/Technology
ct7496,Turgoose,Cherri,Kingsport,Tennessee,United States,Strategic Communication,Fall,2017,755-621-4837,,Creativity,,Sacramento - CA,United States (USA),Summer classes,Energy
cd3551,Downie,Cissiee,Sioux Falls,South Dakota,United States,Strategic Communication,Summer,2021,138-443-6310,949-864-5893,Decision Making,,Mumbai - India,India,Graduate School,Finance & Investment
ta2546,Axtens,Thorstein,Decatur,Georgia,United States,Technology Management,Summer,2019,823-658-0440,536-712-6110,Active Listening,,Bangkok - Thailand,Thailand,Postponing job search,Geospatial/Mapping
bl9576,Lacoste,Baxter,Norfolk,Virginia,United States,Narrative Medicine,Summer,2020,778-306-5241,381-308-6707,QuickBooks,,Denver - CO,United States (USA),Research,Education
fw2245,Winpenny,Francesca,Dallas,Texas,United States,Enterprise Risk Management,Fall,2021,275-618-4893,,Microsoft Offices,,San Antonio - TX,United States (USA),Other Intentions,Aerospace and Defense
vb9879,Bainbrigge,Vinni,Lexington,Kentucky,United States,Enterprise Risk Management,Summer,2018,687-339-4220,499-546-2738,Organization,,Brooklyn - NY,United States (USA),Other Intentions,Geospatial/Mapping
ms9839,Seary,Marlowe,Sacramento,California,United States,Information Knowledge Strategy,Fall,2020,996-579-2297,,Lead Qualification,,Hong Kong - Hong Kong S.A.R.,Hong Kong S.A.R.,Other Intentions,Healthcare
lf4078,Fanton,Leslie,Chicago,Illinois,United States,Strategic Communication,Spring,2022,544-628-0236,,Creativity,,Great Neck - NY,United States (USA),Graduate School,Insurance
mh3189,Hallford,Millard,Denver,Colorado,United States,Strategic Communication,Summer,2018,941-615-9669,,Cashier Skills,,Mountainside - NJ,United States (USA),Own Venture,Business & Legal Services
lg8546,Gheorghie,Livy,New York City,New York,United States,Wealth Management,Fall,2017,188-201-2210,619-944-6837,Organization,,Guangzhou - China,China Mainland,Other Intentions,Environment & Weather
lm9039,Martineau,Lazar,Chicago,Illinois,United States,Narrative Medicine,Summer,2020,405-168-3871,658-397-9108,Critical Thinking,,Seattle - WA,United States (USA),Job,Data/Technology
pj2704,Juares,Philip,Chandler,Arizona,United States,Wealth Management,Fall,2021,278-680-4538,,Critical Thinking,,Xinyi (guangdong) - China,China Mainland,Still Seeking Internship,Environment & Weather
